"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Поиск","chromium","Sun Jan 26 00:58:40 GMT 2025","broken","Sun Jan 26 00:59:10 GMT 2025","Поиск","gallery.spec.js","",""
