"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Поиск","chromium","Fri Jan 24 00:57:23 GMT 2025","broken","Fri Jan 24 00:57:53 GMT 2025","Поиск","gallery.spec.js","",""
