"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9278","Поиск","chromium","Mon Nov 25 01:01:07 GMT 2024","passed","Mon Nov 25 01:01:16 GMT 2024","Поиск","gallery.spec.js","",""
