"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30015","Поиск","chromium","Wed Dec 25 00:57:36 GMT 2024","broken","Wed Dec 25 00:58:06 GMT 2024","Поиск","gallery.spec.js","",""
